,ID,emb_dim1,emb_dim2,emb_dim3,emb_dim4
32095,32095,-0.00724713,0.03311197,0.034753136,0.047684066
32098,32098,0.04729975,-0.005430826,0.03288397,0.048940096
32107,32107,-0.029485438,0.050571594,0.009514512,0.022791535
32112,32112,-0.010354293,-0.017550852,0.042111572,-0.038693678
32113,32113,-0.07324052,0.021252047,-0.009772668,-0.06237861
32116,32116,0.0045438386,-0.047139853,-0.0023370516,-0.02136085
32124,32124,-0.032120563,-0.014659048,0.027392287,-0.025239462
32429,32429,0.043329727,-0.047496714,-0.02802726,0.0036982782
32617,32617,0.006571553,-0.009492235,-0.019585896,-0.011096786
32816,32816,-0.0907031,0.02658786,-0.013490741,-0.02322305
32966,32966,0.07339058,-0.016997602,-0.02282224,0.02247516
33042,33042,0.032633554,-0.0019210622,-0.019496966,-0.044356216
33046,33046,0.021235669,-0.046705663,-0.04233962,-0.05169245
33218,33218,-0.012029465,0.024197957,0.016132431,-0.024627343
33340,33340,-0.014562762,0.036975358,0.053117532,-0.0010940599
33349,33349,-0.049327146,-0.043743193,-0.046563458,0.01462407
33357,33357,0.01054142,-0.04291555,0.017049652,-0.046169728
33442,33442,-0.04265882,-0.0072536357,0.033064745,0.018703163
33448,33448,-0.009061586,-0.040531944,-0.036546696,0.020602655
33481,33481,-0.01677728,0.037592817,-0.034103733,-0.0485048
33571,33571,-0.022401776,0.015975863,0.04838554,-0.04826118
33605,33605,0.062949516,-0.001694432,-0.0060055843,0.016165184
33639,33639,-0.027410572,0.027871085,0.006778806,-0.026933387
33706,33706,-0.014086658,0.024731278,0.01937727,0.049655866
33712,33712,-0.018225264,0.041282285,-0.03699708,-0.03621427
33755,33755,-0.039336834,-0.01805313,-0.0018177805,-0.01846086
33763,33763,-0.01127222,-0.0011183668,-0.04611057,-0.030370526
33772,33772,-0.027071554,-0.017161438,-0.021918958,0.0012697222
33873,33873,0.0022124927,-0.007837559,-0.04357321,0.020100903
33923,33923,0.13095711,-0.020823244,0.04385526,-0.0060773226
33953,33953,-0.027168132,-0.0048567187,-0.018053263,-0.0039511584
34198,34198,-0.019545905,0.08262994,0.002757155,-0.059826642
34211,34211,0.014112311,-0.03395233,0.020313878,-0.032457788
34239,34239,-0.09957408,0.08008833,-0.007979843,-0.042637844
34283,34283,-0.057253066,-0.0107225245,-0.0742616,-0.012949103
34334,34334,-0.04460023,0.006017902,-0.038043674,-0.0054038577
34336,34336,-0.027007604,0.003908183,0.04866954,0.05252674
34344,34344,-0.009443373,0.043120444,0.047677215,0.04514287
34370,34370,-0.0380416,-0.012193965,-0.058105778,-0.0063173696
34453,34453,0.0032203577,-0.0013109266,0.023945283,-0.0019966015
34553,34553,-0.06356616,0.039899204,-0.015539826,-0.06598094
34561,34561,-0.056759663,0.004701547,-0.0756942,-0.018506538
34572,34572,0.07354655,-0.102788955,-0.020268405,-0.01357986
34784,34784,-0.05608487,0.011617654,-0.027662009,0.01874633
34907,34907,-0.03449327,0.0064974874,-0.015063114,0.041435827
34909,34909,-0.026694003,0.012934832,0.01908651,0.08813114
35249,35249,0.027356602,-0.015325569,-0.007295243,-0.028985826
35491,35491,-0.07398575,0.002786894,0.062016677,0.074585244
35537,35537,0.08521604,0.022979949,0.009536525,-0.009657217
35564,35564,-0.046464022,-0.06734052,-0.021808594,0.0065628276
35703,35703,-0.0299157,-0.030038796,-0.0021917548,-0.009774842
35707,35707,-0.0012044891,0.036829595,-0.0015202876,-0.022296738
35717,35717,-0.028620215,-0.0029630025,0.022655366,-0.013377387
35719,35719,-0.0144623285,-0.028090522,-0.026682006,-0.042184003
35733,35733,-0.005357359,0.048753493,0.0030026638,0.012705069
35743,35743,-0.07545355,0.027020982,-0.0052730576,-0.030865805
35747,35747,0.030634644,-0.039315682,0.010317313,0.01867615
35849,35849,-0.08676133,0.029498478,-0.065808564,0.024856161
35850,35850,-0.072942235,0.025282586,-0.048218276,0.037587166
35852,35852,0.035471987,-0.013407994,0.03417461,-0.044618692
35853,35853,0.0549356,-0.018990891,-0.075168625,0.03562924
35865,35865,-0.09414073,0.013480963,-0.041359194,0.022977073
35934,35934,-0.03947455,0.094130725,0.10228916,0.04752094
36293,36293,-0.07152663,-0.019347772,-0.014881429,-0.032226253
36355,36355,-0.00727364,0.022107847,-0.010631891,0.022003844
36356,36356,-0.0103908675,0.032884307,-0.027578488,0.026106657
36359,36359,0.045811508,0.019035298,-0.025545578,0.040654596
36371,36371,-0.018214049,-0.057147916,0.030602144,-0.020139566
36753,36753,0.018577848,-0.018109607,0.011433693,0.06768107
36884,36884,0.038320687,-0.033411857,-0.03782093,-0.020631798
37124,37124,0.04855955,0.010038663,-0.046162892,0.01847769
37234,37234,0.05656184,-0.01064175,0.040139504,0.010674202
37278,37278,0.008132738,-0.051067054,-0.081258245,0.0573084
37286,37286,0.004836954,-0.03167866,-0.0028532124,0.03914177
37295,37295,-0.034832567,-0.00718874,-0.042648327,0.03993568
37337,37337,-0.0026540305,0.01641849,-0.068284206,0.095974475
37389,37389,-0.008108492,-0.07149636,-0.04886641,0.054558482
37397,37397,0.048235748,0.03780928,0.034718517,0.0023500435
37410,37410,-0.04300686,0.012110986,-0.0012990248,-0.013529264
37413,37413,0.0048256526,-0.03424531,-0.05059978,-0.031620864
37418,37418,0.015762772,-0.017004745,-0.05911305,-0.04262153
37431,37431,0.04678211,-0.013451269,0.04572939,-0.0146999005
37528,37528,-0.010059762,-0.033715162,-0.0016739062,0.029775504
37598,37598,-0.020230928,0.031967036,0.046625767,0.031832557
37633,37633,-0.021849275,0.055048034,0.06833498,-0.0032200876
37666,37666,0.085511304,0.015149167,-0.047659397,0.014266857
37731,37731,-0.0033573355,-0.004082095,-0.020497678,0.04704897
37834,37834,-0.035515882,0.050337277,-0.026417991,0.0038966504
37889,37889,-0.068912335,-0.009622777,-0.0018006163,-0.01105707
37918,37918,-0.029117484,-0.029906688,0.05825196,-0.02658037
37941,37941,0.023816347,0.016501071,-0.031760987,0.00011112838
38578,38578,-0.06880954,-0.024046205,-0.056997973,0.061810322
38582,38582,-0.0037420923,0.020572672,-0.043325454,-0.049710512
38584,38584,-0.0025688235,0.02246373,0.02410147,0.05071329
38585,38585,-0.0038571425,0.036889907,-0.027007964,-0.032869507
38589,38589,0.09835209,0.0013234861,0.008701635,0.07668361
38591,38591,0.06544888,0.08843465,-0.008481076,0.010916799
38592,38592,-0.042828966,-0.008402588,0.03951466,-0.058681622
38593,38593,0.06975164,-0.067309864,0.06642446,-0.027250107
38595,38595,0.0118620135,-0.054394253,0.017542956,0.011649213
38598,38598,0.001555816,0.06110862,-0.025871076,0.063813336
38599,38599,0.018856693,-0.015743194,0.00041341016,0.009022936
38600,38600,-0.069463775,-0.021086216,0.0048918463,-0.012913576
38601,38601,-0.006025409,-0.051663216,-0.020297766,-0.017327374
38602,38602,-0.03373941,-0.013319049,-0.04632268,0.0064477585
38605,38605,-0.006756484,-0.02780457,-0.033783134,0.0414208
38607,38607,-0.05715773,0.053046346,-0.022977017,-0.04983073
38641,38641,-0.03716082,0.045621224,-0.01719075,-0.03228242
38642,38642,0.013898622,0.03591596,0.010372721,0.015259828
38646,38646,0.084755786,-0.059335925,0.038268883,0.1164443
38647,38647,-0.022147575,-0.027268955,0.044081423,0.027854728
38649,38649,-0.058994737,0.024486853,-0.060942497,0.06058134
38651,38651,0.031888604,-0.00172216,-0.03517314,0.021548962
38655,38655,0.057548527,0.086878754,-0.03047979,-0.027507866
38657,38657,-0.008697559,0.02830106,0.004114464,-0.035313558
38668,38668,-0.017822199,0.022115428,0.042793564,-0.040294636
38803,38803,-0.036763284,0.016752733,-0.05338359,-0.0035940947
38824,38824,-0.003663084,-0.03746078,-0.035786062,-0.023994353
39020,39020,-0.033193756,-0.015739966,-0.023667336,-0.01911825
39090,39090,-0.0099436045,-0.045349684,-0.03427099,0.04378458
39099,39099,0.025655765,-0.016539168,-0.06708322,0.037697658
39118,39118,0.043190572,0.046050888,0.049443334,0.0101131685
39153,39153,0.037259176,0.013822567,-0.02447148,0.049345326
39256,39256,0.016220316,-0.037804138,0.050402444,0.036271676
39519,39519,0.0040451167,-0.049151484,0.033664946,0.020396119
39674,39674,-0.019123051,0.030857319,0.024518084,-0.03260308
39675,39675,-0.009635265,0.028967045,-0.04773086,-0.051633075
39690,39690,-0.0031275451,0.034178603,-0.037568964,-0.038739912
39799,39799,-0.010975748,0.009088889,0.050471798,-0.05003525
39828,39828,0.054208934,0.016822591,0.011300539,-0.008491618
39829,39829,-0.027719129,0.008048892,-0.03711635,-0.0173982
39831,39831,-0.01304107,-0.036640525,0.07414543,-0.019589085
39983,39983,0.077696204,-0.035990912,0.11650816,0.067862265
40204,40204,-0.020944446,0.066726424,0.02150119,-0.085969344
40372,40372,0.013851976,-0.032985345,-0.03326752,0.022362836
40428,40428,-0.027082758,-0.024691777,-0.080107376,0.004801577
40433,40433,0.007826574,-0.0035840736,0.019433757,-0.051864758
40482,40482,0.0052002445,0.043482173,0.044947732,-0.046691276
40633,40633,-0.015733382,0.028218314,-0.038467128,-0.037275646
40660,40660,-0.003263815,-0.010431018,-0.007353308,-0.07748032
40712,40712,0.042328045,-0.00984287,0.056850184,0.059813928
41073,41073,-0.022532674,-0.038148753,-0.04069998,0.041996352
41112,41112,-0.07766572,-0.003624848,0.014793484,-0.0012027805
41310,41310,-0.044420768,0.008609232,-0.04094151,-0.010022775
41311,41311,0.021465845,-0.0041288123,-0.010909534,0.0032577252
41312,41312,0.04769348,-0.02938189,0.02019852,-0.048691932
41384,41384,-0.02161073,0.0023387047,0.07929139,-0.013569092
41414,41414,0.033349965,0.024768775,-0.028308485,0.011923226
41749,41749,-0.04794271,0.017725553,0.012670168,0.026571425
41780,41780,0.031401455,0.009952755,-0.0046777492,-0.05280352
41912,41912,-0.05607875,-0.028019642,0.0032884332,0.058262672
41913,41913,0.009539231,-0.05159983,-0.031682793,-0.047122274
41914,41914,-0.045863863,0.05276456,-0.07300588,0.064995125
41920,41920,0.024266431,0.053832166,-0.02684032,0.0033044075
41935,41935,0.014325225,-0.047506504,-0.06014443,0.03862464
41942,41942,0.0415355,0.033161435,0.049046103,-0.018592607
41982,41982,0.050088633,0.0011288832,0.062917076,-0.037660018
41986,41986,0.01520563,-0.05485831,0.057344694,0.024391774
41989,41989,-0.05240246,0.008580008,-0.014209448,-0.08138352
42029,42029,0.025517154,0.023806598,-0.025863076,0.01921371
42117,42117,-0.048284676,-0.04031772,-0.07550474,0.027816722
42190,42190,-0.042289898,-0.019252513,-0.021851445,0.05219465
42205,42205,-0.029701924,-0.01628206,0.032262813,-0.031880178
42345,42345,-0.021544293,-0.013039224,0.0042309263,-0.08358926
42460,42460,0.07404775,-0.00065311266,-0.021792194,-0.030918276
42678,42678,0.01817673,0.028687658,-0.014825076,-0.016221138
42735,42735,0.028817412,0.04934681,0.05088205,-0.022222165
42744,42744,0.04279835,0.04320353,-0.007301337,0.009692192
42762,42762,0.05485811,-0.010989491,-0.0067333207,0.049537044
42796,42796,0.02242611,0.010024694,0.042373247,-0.04066715
42814,42814,0.04234871,-0.006548427,-0.034908473,0.03847095
43013,43013,0.0052419715,-0.027563691,0.03861474,0.031585854
43079,43079,-0.014396617,-0.024721535,-0.047628872,-0.060745142
43082,43082,0.0033620656,-0.0077808187,0.0011629672,0.053343564
43084,43084,0.043396015,0.030780427,-0.027031567,0.01964429
43085,43085,0.04069078,0.010119557,0.022304652,0.05382953
43112,43112,-0.08410661,-0.014200783,-0.044219013,0.08061997
43206,43206,-0.04826454,-0.014882313,-0.03184685,-0.0033687716
43217,43217,0.031494107,-0.0086764395,0.004888124,-0.008545402
43237,43237,0.06930275,0.018021261,0.042359464,0.071183175
43271,43271,-0.02333412,0.047512025,-0.012633873,0.05254699
43364,43364,-0.07439888,-0.0048427586,-0.03701234,-0.005723533
43722,43722,-0.060305744,-0.015407787,0.031245703,-0.032201655
43760,43760,0.05791303,0.023344597,0.01630788,-0.015395916
43848,43848,0.016518308,-0.0062840995,-0.08189898,0.028479235
43895,43895,-0.047960594,0.059482325,0.021208417,0.04112103
44058,44058,0.07975132,-0.03285856,-0.014645687,0.010162246
44059,44059,-0.053610355,-0.01275052,0.052842062,-0.057532366
44062,44062,-0.018037844,-0.027245259,0.017329361,0.03457791
44136,44136,0.04398637,-0.03101189,0.06516261,-0.046089683
44137,44137,-0.043799367,0.023449194,-0.007787943,-0.025629306
44162,44162,0.039970785,-0.0062926244,0.0024872776,-0.018042605
44227,44227,-0.03284909,0.006287232,0.011108202,-0.012353531
44230,44230,-0.04071932,0.025652137,-0.00452926,0.010042917
44280,44280,0.04868327,-0.010630037,-0.005848082,-0.06906283
44281,44281,-0.028805582,0.030137414,-0.005048631,0.0224091
44294,44294,0.017740032,-0.014934377,-0.00064380316,-0.051524293
44327,44327,0.017201226,-0.05871323,-0.026497124,-0.051434904
44329,44329,0.023029443,0.031677876,0.019578582,0.05061752
44336,44336,0.039464835,0.02114239,-0.019628406,0.010253798
44368,44368,-0.009693041,0.013900016,0.07092018,0.01571325
44393,44393,0.007141806,0.048504975,-0.016878963,0.008631252
44394,44394,-0.034824815,-0.040254217,0.02768951,0.0020964453
44420,44420,0.03232437,0.01636947,-0.044335913,-0.035554778
44540,44540,0.002606183,-0.013636552,-0.05990454,0.010158764
44628,44628,-0.023941265,-0.059682194,-0.026761213,0.00478682
44665,44665,-0.018972863,0.023331348,0.02963866,0.002967894
44666,44666,0.009644235,-0.015100981,0.0040473775,0.045698103
44709,44709,0.049544223,0.01782143,-0.0005728061,-0.00870053
44716,44716,0.023594879,-0.026853386,0.020555895,0.0016157789
44720,44720,-0.010126659,-0.060872793,-0.057969566,0.037551343
44832,44832,0.062423475,-0.0322848,-0.019861195,-0.0029534549
44834,44834,0.03693206,-0.014973675,-0.011701097,-0.046816856
44948,44948,0.022779878,0.0072888434,-0.034703355,-0.069799565
45026,45026,0.030138189,0.05271831,0.021513654,0.031778917
45124,45124,0.034509316,0.015950195,-0.026055504,-0.001455314
45146,45146,0.048346326,-0.03015164,-0.042560805,0.019680675
45185,45185,0.02888241,-0.007705528,-0.0077793323,-0.048712138
45287,45287,-0.0070512784,0.03258588,-0.038377453,0.06397364
45314,45314,0.07076502,-0.018508486,0.04498826,-0.024895586
45320,45320,0.030484643,-0.02840414,0.046810318,0.011348031
45389,45389,-0.027498864,-0.03500847,-0.056046348,0.016029581
45548,45548,0.014134215,-0.03643012,-0.018511802,-0.017501678
45565,45565,-0.041947994,0.037485477,0.029688919,-0.061285317
45567,45567,0.0669236,-0.054113787,-0.018780427,0.0068335985
45568,45568,-0.039708156,-0.045724116,-0.037151936,-0.08324346
45570,45570,0.028629534,-0.015554611,0.06370422,0.025377378
45575,45575,-0.05162232,0.016815327,0.012781822,0.011794095
45579,45579,0.052927285,0.06463584,-0.0061400784,-0.013612955
45581,45581,-0.03142265,0.0086329775,0.019018473,-0.01272431
45583,45583,-0.029720314,-0.051176064,-0.015001314,0.011167465
45653,45653,0.0075802403,-0.027379781,-0.0047374517,0.058061715
45717,45717,-0.052850842,0.006563059,0.02313945,-0.013114306
45889,45889,0.047607385,-0.057144303,-0.004094996,-0.060704403
46060,46060,0.011121991,-0.034929886,0.0071252696,-0.022025784
46104,46104,-0.010573549,0.034836814,0.0165991,-0.040024757
46105,46105,0.030409992,0.011386058,-0.019279566,-0.031403605
46156,46156,-0.011073787,-0.06567835,0.040027417,0.04712037
46413,46413,0.043298814,0.011838575,-0.03929037,0.020310255
46415,46415,-0.043230344,-0.061189618,0.056968328,-0.0036660333
46423,46423,0.061878048,0.008250216,0.069998905,0.031100051
46531,46531,-0.007365525,-0.010045125,0.07343574,-0.020535342
46552,46552,-0.045207042,0.05763971,0.036465287,-0.039136697
46728,46728,0.049060825,-0.035365336,-0.022624642,-0.022330787
46894,46894,0.0010501787,0.07490082,0.07859487,-0.07085582
47005,47005,-0.001193782,0.025538992,0.046838462,-0.017994344
47065,47065,0.009318955,-0.06927044,-0.021921523,0.015695805
47085,47085,-0.03475346,0.023184378,-0.022092802,-0.008360586
47435,47435,-0.017722331,-0.008479752,0.013044808,0.04091284
47513,47513,0.009315811,-0.035303775,0.0115462225,-0.06937684
47544,47544,-0.0048763687,-0.070469834,0.03297229,0.021817407
47646,47646,-0.00039374267,-0.04407391,0.06560931,0.028024862
47652,47652,0.029664733,-0.008308298,0.014121493,-0.054886587
47893,47893,0.048476763,-0.04546495,0.0170828,0.018767826
48002,48002,0.018631164,0.015057515,-0.03611554,0.0469277
48003,48003,0.02752833,0.006441617,-0.003458146,0.009671331
48019,48019,-0.0065658824,-0.037977036,-0.051460616,0.064680815
48195,48195,0.009841781,-0.021383528,0.015055527,-0.017030938
48319,48319,0.03587379,-0.03879552,0.05771049,0.0072418703
48678,48678,-0.029582832,0.02240055,-0.037512075,0.03282821
48710,48710,0.042266365,0.00479854,-0.018177062,0.047719114
48859,48859,0.026276836,0.032504495,0.015476253,0.043635573
48943,48943,-0.024371536,-0.020944135,-0.017396962,0.0055318563
48949,48949,-0.07232552,0.056218714,0.056387823,0.051058292
48974,48974,-0.007947532,0.019107126,0.081068136,-0.0087309005
49144,49144,0.047777463,0.0025860444,-0.034781657,0.014213394
49275,49275,0.015132422,0.044160355,-0.02001344,-0.03817412
49499,49499,0.036526274,0.0038403273,0.01819488,-0.037845947
49521,49521,-0.034689106,-0.06350792,0.042014346,0.005734982
50057,50057,0.023590263,0.020323655,0.059120394,-0.040857237
50286,50286,0.0065767453,0.00036595546,0.015453466,-0.0381889
50303,50303,-0.03851816,-0.027291082,-0.015076338,-0.038760833
50477,50477,-0.0537186,0.051824294,0.046876136,0.061930664
50617,50617,-0.026167506,0.071336776,0.030685108,-0.006271801
51046,51046,0.037701346,-0.07628968,-0.012403263,-0.06905163
51118,51118,-0.0443425,0.027040793,-0.064959794,0.05011756
51186,51186,0.06704886,-0.060927026,0.042353395,-0.032968972
51226,51226,-0.026046328,-0.04509693,-0.0068746842,-0.009672141
51471,51471,-0.08443244,0.057256807,0.059328634,-0.013527456
51736,51736,-0.032359496,-0.044994477,-0.045499142,0.0076029194
52135,52135,0.022215296,0.00089713774,-0.042060636,0.06567813
52136,52136,0.043373633,-0.01891421,0.04124952,0.025271423
52188,52188,-0.012333123,0.050265823,0.06174187,-0.0015624372
52266,52266,0.090256006,-0.00353678,0.0071993135,0.047573656
52312,52312,0.019415136,-0.0030317116,-0.012078287,-0.03786703
52328,52328,0.062977314,0.004436744,-0.0057782987,0.052670117
52428,52428,0.004360117,-0.0119277015,0.013545703,-0.041834153
52513,52513,-0.047509916,-0.06873768,0.084722035,-0.0575307
52893,52893,-0.070309214,0.022332871,-0.013445182,-0.034775607
52897,52897,-0.04192894,0.036868703,0.038933806,-0.0062126545
52918,52918,0.042561617,0.047025595,-0.03042394,-0.004601825
52999,52999,-0.03964355,-0.040266234,0.0097669875,-0.027941216
53139,53139,-0.038498357,-0.017365573,-0.024032492,0.018272437
53288,53288,0.085776374,-0.0027814084,0.016025173,0.021716537
53477,53477,-0.0044609196,0.034565363,-0.04649905,-0.032482825
53536,53536,-0.04304907,-0.039613046,0.026376154,-0.0044625658
54051,54051,0.011599992,-0.04787726,-0.03367717,0.09853211
54055,54055,-0.027534917,-0.005914808,-0.0064462693,0.019129535
54149,54149,-0.017774057,0.030703787,0.011908233,0.031448368
54183,54183,0.034882024,0.034717105,0.047702357,0.05876546
54464,54464,0.011924885,-0.011825718,-0.040165447,0.02445132
54581,54581,0.040803377,0.0006407528,0.05832411,0.032515336
54774,54774,-0.037438214,0.04501051,0.040554393,0.0311273
54859,54859,-0.028697431,-0.04663645,0.028883044,-0.03793596
54906,54906,-0.010904731,0.024519708,-0.014977157,-0.02698138
54916,54916,-0.012818642,0.06306258,-0.020401241,-0.0023927384
54921,54921,-0.009678563,0.07435803,-0.0063709416,0.026834585
54928,54928,0.021482257,-0.03292709,0.018125186,-0.05140131
54929,54929,0.05922334,-0.014593352,0.07802085,-0.016300123
