game_id,competition_id,season,round,date,home_club_id,away_club_id,home_club_goals,away_club_goals,home_club_position,away_club_position,home_club_manager_name,away_club_manager_name,stadium,attendance,referee,url,home_club_formation,away_club_formation,home_club_name,away_club_name,aggregate,competition_type
2478905,IT1,2014,32. Matchday,2015-04-25,46,12,2,1,9.0,3.0,Roberto Mancini,Rudi Garcia,Giuseppe Meazza,37695.0,Daniele Orsato,https://www.transfermarkt.co.uk/inter-milan_as-roma/index/spielbericht/2478905,4-3-1-2,4-3-3 Attacking,Football Club Internazionale Milano S.p.A.,Associazione Sportiva Roma,2:1,domestic_league
2604142,IT1,2015,17. Matchday,2015-12-20,1038,458,2,0,14.0,16.0,Vincenzo Montella,Davide Ballardini,Luigi Ferraris,20309.0,Michael Fabbri,https://www.transfermarkt.co.uk/uc-sampdoria_us-palermo/index/spielbericht/2604142,4-3-2-1,4-3-1-2,UC Sampdoria,Palermo FC,2:0,domestic_league
2897445,IT1,2017,15. Matchday,2017-12-02,416,800,1,1,12.0,10.0,Siniša Mihajlović,Gian Piero Gasperini,Olimpico Grande Torino,14605.0,Paolo Tagliavento,https://www.transfermarkt.co.uk/torino-fc_atalanta-bc/index/spielbericht/2897445,4-3-3 Attacking,3-4-1-2,Torino Calcio,Atalanta Bergamasca Calcio S.p.a.,1:1,domestic_league
2897446,IT1,2017,16. Matchday,2017-12-09,1390,1038,2,2,14.0,6.0,Diego López,Marco Giampaolo,Unipol Domus,13424.0,Fabrizio Pasqua,https://www.transfermarkt.co.uk/cagliari-calcio_uc-sampdoria/index/spielbericht/2897446,3-5-2 flat,4-3-1-2,Cagliari Calcio,UC Sampdoria,2:2,domestic_league
2251356,IT1,2012,10. Matchday,2012-11-01,252,430,0,1,16.0,5.0,Luigi Delneri,Vincenzo Montella,Luigi Ferraris,18952.0,Luca Banti,https://www.transfermarkt.co.uk/genoa-cfc_acf-fiorentina/index/spielbericht/2251356,,,Genoa Cricket and Football Club,Associazione Calcio Fiorentina,0:1,domestic_league
2251368,IT1,2012,11. Matchday,2012-11-04,6195,416,1,1,3.0,13.0,Walter Mazzarri,Gian Piero Ventura,Stadio Diego Armando Maradona,34813.0,Paolo Valeri,https://www.transfermarkt.co.uk/ssc-napoli_torino-fc/index/spielbericht/2251368,,,Società Sportiva Calcio Napoli,Torino Calcio,1:1,domestic_league
2251398,IT1,2012,14. Matchday,2012-11-24,458,1627,3,1,15.0,8.0,Gian Piero Gasperini,Rolando Maran,"Comunale Renzo Barbera ""La Favorita""",20901.0,Andrea Romeo,https://www.transfermarkt.co.uk/us-palermo_calcio-catania/index/spielbericht/2251398,,,Palermo FC,Catania FC,3:1,domestic_league
2251410,IT1,2012,15. Matchday,2012-12-02,6195,2921,5,1,2.0,20.0,Walter Mazzarri,Cristiano Bergodi,Stadio Diego Armando Maradona,43243.0,Sebastiano Peruzzo,https://www.transfermarkt.co.uk/ssc-napoli_delfino-pescara-1936/index/spielbericht/2251410,,,Società Sportiva Calcio Napoli,Delfino Pescara 1936,5:1,domestic_league
2251417,IT1,2012,16. Matchday,2012-12-09,458,506,0,1,17.0,1.0,Gian Piero Gasperini,Antonio Conte,"Comunale Renzo Barbera ""La Favorita""",22738.0,Andrea De Marco,https://www.transfermarkt.co.uk/us-palermo_juventus-fc/index/spielbericht/2251417,,,Palermo FC,Juventus Football Club,0:1,domestic_league
2251429,IT1,2012,17. Matchday,2012-12-16,5,2921,4,1,7.0,18.0,Massimiliano Allegri,Cristiano Bergodi,Giuseppe Meazza,42520.0,Antonio Giannoccaro,https://www.transfermarkt.co.uk/ac-milan_delfino-pescara-1936/index/spielbericht/2251429,,,Associazione Calcio Milan,Delfino Pescara 1936,4:1,domestic_league
2251439,IT1,2012,18. Matchday,2012-12-22,12,5,4,2,6.0,7.0,Zdeněk Zeman,Massimiliano Allegri,Olimpico di Roma,50206.0,Gianluca Rocchi,https://www.transfermarkt.co.uk/as-roma_ac-milan/index/spielbericht/2251439,,,Associazione Sportiva Roma,Associazione Calcio Milan,4:2,domestic_league
2251488,IT1,2012,24. Matchday,2013-02-09,398,6195,1,1,3.0,2.0,Vladimir Petkovic,Walter Mazzarri,Olimpico di Roma,38594.0,Daniele Orsato,https://www.transfermarkt.co.uk/ss-lazio_ssc-napoli/index/spielbericht/2251488,,,Società Sportiva Lazio S.p.A.,Società Sportiva Calcio Napoli,1:1,domestic_league
2251510,IT1,2012,26. Matchday,2013-02-24,800,12,2,3,16.0,8.0,Stefano Colantuono,Aurelio Andreazzoli,Gewiss Stadium,12160.0,Andrea De Marco,https://www.transfermarkt.co.uk/atalanta-bc_as-roma/index/spielbericht/2251510,,,Atalanta Bergamasca Calcio S.p.a.,Associazione Sportiva Roma,2:3,domestic_league
2251513,IT1,2012,27. Matchday,2013-03-03,1387,800,0,2,18.0,15.0,Giuseppe Iachini,Stefano Colantuono,Artemio Franchi,8155.0,Paolo Tagliavento,https://www.transfermarkt.co.uk/ac-siena_atalanta-bc/index/spielbericht/2251513,,,Siena FC,Atalanta Bergamasca Calcio S.p.a.,0:2,domestic_league
2251540,IT1,2012,29. Matchday,2013-03-17,5,458,2,0,3.0,19.0,Massimiliano Allegri,Giuseppe Sannino,Giuseppe Meazza,41584.0,Sebastiano Peruzzo,https://www.transfermarkt.co.uk/ac-milan_us-palermo/index/spielbericht/2251540,,,Associazione Calcio Milan,Palermo FC,2:0,domestic_league
2251559,IT1,2012,31. Matchday,2013-04-07,1038,458,1,3,14.0,18.0,Delio Rossi,Giuseppe Sannino,Luigi Ferraris,21391.0,Marco Guida,https://www.transfermarkt.co.uk/uc-sampdoria_us-palermo/index/spielbericht/2251559,,,UC Sampdoria,Palermo FC,1:3,domestic_league
2252314,IT1,2012,19. Matchday,2013-01-06,430,2921,0,2,4.0,15.0,Vincenzo Montella,Cristiano Bergodi,Artemio Franchi,22903.0,Piero Giacomelli,https://www.transfermarkt.co.uk/acf-fiorentina_delfino-pescara-1936/index/spielbericht/2252314,,,Associazione Calcio Fiorentina,Delfino Pescara 1936,0:2,domestic_league
2252318,IT1,2012,19. Matchday,2013-01-06,410,46,3,0,9.0,5.0,Francesco Guidolin,Andrea Stramaccioni,Bluenergy Stadium,21000.0,Antonio Giannoccaro,https://www.transfermarkt.co.uk/udinese-calcio_fc-internazionale/index/spielbericht/2252318,,,Udinese Calcio,Football Club Internazionale Milano S.p.A.,3:0,domestic_league
2359279,IT1,2013,8. Matchday,2013-10-20,276,130,3,2,4.0,13.0,Andrea Mandorlini,Roberto Donadoni,Marcantonio Bentegodi,19547.0,Maurizio Mariani,https://www.transfermarkt.co.uk/hellas-verona_parma-fc/index/spielbericht/2359279,4-3-3 Attacking,3-5-2 flat,Verona Hellas Football Club,Parma Calcio 1913,3:2,domestic_league
2478605,IT1,2014,2. Matchday,2014-09-14,6195,862,0,1,11.0,10.0,Rafael Benítez,Eugenio Corini,Diego Armando Maradona,35251.0,Piero Giacomelli,https://www.transfermarkt.co.uk/ssc-napoli_chievo-verona/index/spielbericht/2478605,4-2-3-1,4-3-1-2,Società Sportiva Calcio Napoli,Chievo Verona,0:1,domestic_league
2478627,IT1,2014,4. Matchday,2014-09-24,1038,862,2,1,5.0,16.0,Siniša Mihajlović,Eugenio Corini,Luigi Ferraris,19346.0,Michael Fabbri,https://www.transfermarkt.co.uk/uc-sampdoria_chievo-verona/index/spielbericht/2478627,4-4-2 Diamond,5-3-2,UC Sampdoria,Chievo Verona,2:1,domestic_league
2478642,IT1,2014,6. Matchday,2014-10-05,398,6574,3,2,8.0,19.0,Stefano Pioli,Eusebio Di Francesco,Olimpico di Roma,29381.0,Dino Tommasi,https://www.transfermarkt.co.uk/ss-lazio_us-sassuolo/index/spielbericht/2478642,4-2-3-1,4-3-3 Attacking,Società Sportiva Lazio S.p.A.,US Sassuolo,3:2,domestic_league
2478960,IT1,2014,38. Matchday,2015-05-31,46,749,4,3,8.0,15.0,Roberto Mancini,Maurizio Sarri,Giuseppe Meazza,32036.0,Antonio Damato,https://www.transfermarkt.co.uk/inter-milan_fc-empoli/index/spielbericht/2478960,4-3-1-2,4-3-1-2,Football Club Internazionale Milano S.p.A.,Empoli Football Club S.r.l.,4:3,domestic_league
2604013,IT1,2015,4. Matchday,2015-09-19,410,749,1,2,17.0,14.0,Stefano Colantuono,Marco Giampaolo,Bluenergy Stadium,14000.0,Michael Fabbri,https://www.transfermarkt.co.uk/udinese-calcio_fc-empoli/index/spielbericht/2604013,3-5-2 flat,4-3-1-2,Udinese Calcio,Empoli Football Club S.r.l.,1:2,domestic_league
2726665,IT1,2016,20. Matchday,2017-01-14,46,862,3,1,6.0,12.0,Stefano Pioli,Rolando Maran,Giuseppe Meazza,34255.0,Piero Giacomelli,https://www.transfermarkt.co.uk/inter-milan_chievo-verona/index/spielbericht/2726665,4-2-3-1,4-3-1-2,Football Club Internazionale Milano S.p.A.,Chievo Verona,3:1,domestic_league
2897232,IT1,2017,8. Matchday,2017-10-16,276,4171,1,0,15.0,20.0,Fabio Pecchia,Marco Baroni,Marcantonio Bentegodi,16282.0,Marco Di Bello,https://www.transfermarkt.co.uk/hellas-verona_benevento-calcio/index/spielbericht/2897232,4-3-3 Attacking,4-3-3 Attacking,Verona Hellas Football Club,Benevento Calcio,1:0,domestic_league
2897262,IT1,2017,11. Matchday,2017-10-29,6195,6574,3,1,1.0,16.0,Maurizio Sarri,Cristian Bucchi,Diego Armando Maradona,53609.0,Luca Pairetto,https://www.transfermarkt.co.uk/ssc-napoli_us-sassuolo/index/spielbericht/2897262,4-3-3 Attacking,4-3-3 Attacking,Società Sportiva Calcio Napoli,US Sassuolo,3:1,domestic_league
2489319,CIT,2014,Fourth Round,2014-12-04,1038,19,2,0,,,Siniša Mihajlović,Ivo Iaconi,Luigi Ferraris,3255.0,Leonardo Baracani,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2489319,4-3-1-2,3-4-2-1,UC Sampdoria,Brescia Calcio,2:0,domestic_cup
2604051,IT1,2015,8. Matchday,2015-10-17,12,749,3,1,2.0,17.0,Rudi Garcia,Marco Giampaolo,Olimpico di Roma,34124.0,Piero Giacomelli,https://www.transfermarkt.co.uk/as-roma_fc-empoli/index/spielbericht/2604051,4-3-3 Attacking,4-3-1-2,Associazione Sportiva Roma,Empoli Football Club S.r.l.,3:1,domestic_league
2726569,IT1,2016,10. Matchday,2016-10-26,6195,749,2,0,3.0,18.0,Maurizio Sarri,Giovanni Martusciello,Diego Armando Maradona,15912.0,Maurizio Mariani,https://www.transfermarkt.co.uk/ssc-napoli_fc-empoli/index/spielbericht/2726569,4-3-3 Attacking,4-3-1-2,Società Sportiva Calcio Napoli,Empoli Football Club S.r.l.,2:0,domestic_league
2726609,IT1,2016,14. Matchday,2016-11-28,6195,6574,1,1,7.0,16.0,Maurizio Sarri,Eusebio Di Francesco,Diego Armando Maradona,49490.0,Paolo Valeri,https://www.transfermarkt.co.uk/ssc-napoli_us-sassuolo/index/spielbericht/2726609,4-3-3 Attacking,4-3-3 Attacking,Società Sportiva Calcio Napoli,US Sassuolo,1:1,domestic_league
2251287,IT1,2012,3. Matchday,2012-09-16,6195,130,3,1,2.0,12.0,Walter Mazzarri,Roberto Donadoni,Stadio Diego Armando Maradona,31133.0,Andrea Gervasoni,https://www.transfermarkt.co.uk/ssc-napoli_parma-fc/index/spielbericht/2251287,,,Società Sportiva Calcio Napoli,Parma Calcio 1913,3:1,domestic_league
2251611,IT1,2012,36. Matchday,2013-05-08,1390,130,0,1,11.0,10.0,Ivo Pulga,Roberto Donadoni,Nereo Rocco,5500.0,Michael Fabbri,https://www.transfermarkt.co.uk/cagliari-calcio_parma-fc/index/spielbericht/2251611,,,Cagliari Calcio,Parma Calcio 1913,0:1,domestic_league
2359323,IT1,2013,12. Matchday,2013-11-10,130,398,1,1,11.0,8.0,Roberto Donadoni,Vladimir Petkovic,Ennio Tardini,11139.0,Nicola Rizzoli,https://www.transfermarkt.co.uk/parma-fc_ss-lazio/index/spielbericht/2359323,3-5-2 flat,4-3-3 Attacking,Parma Calcio 1913,Società Sportiva Lazio S.p.A.,1:1,domestic_league
2359568,IT1,2013,37. Matchday,2014-05-11,6574,252,4,2,16.0,14.0,Eusebio Di Francesco,Gian Piero Gasperini,Mapei Stadium - Città del Tricolore,16678.0,Andrea Gervasoni,https://www.transfermarkt.co.uk/us-sassuolo_genoa-cfc/index/spielbericht/2359568,4-3-3 Attacking,4-4-2 double 6,US Sassuolo,Genoa Cricket and Football Club,4:2,domestic_league
2478619,IT1,2014,4. Matchday,2014-09-23,749,5,2,2,18.0,7.0,Maurizio Sarri,Filippo Inzaghi,Carlo Castellani,12619.0,Gianpaolo Calvarese,https://www.transfermarkt.co.uk/fc-empoli_ac-milan/index/spielbericht/2478619,4-3-1-2,4-3-3 Attacking,Empoli Football Club S.r.l.,Associazione Calcio Milan,2:2,domestic_league
2478896,IT1,2014,31. Matchday,2015-04-19,6574,416,1,1,12.0,7.0,Eusebio Di Francesco,Gian Piero Ventura,Mapei Stadium - Città del Tricolore,12500.0,Gianpaolo Calvarese,https://www.transfermarkt.co.uk/us-sassuolo_torino-fc/index/spielbericht/2478896,3-4-2-1,3-5-2 flat,US Sassuolo,Torino Calcio,1:1,domestic_league
2478933,IT1,2014,35. Matchday,2015-05-10,130,6195,2,2,20.0,4.0,Roberto Donadoni,Rafael Benítez,Ennio Tardini,13172.0,Piero Giacomelli,https://www.transfermarkt.co.uk/parma-fc_ssc-napoli/index/spielbericht/2478933,4-2-3-1,4-2-3-1,Parma Calcio 1913,Società Sportiva Calcio Napoli,2:2,domestic_league
2478955,IT1,2014,37. Matchday,2015-05-24,749,1038,1,1,15.0,7.0,Maurizio Sarri,Siniša Mihajlović,Carlo Castellani,9084.0,Gianpaolo Calvarese,https://www.transfermarkt.co.uk/fc-empoli_uc-sampdoria/index/spielbericht/2478955,4-3-1-2,4-3-1-2,Empoli Football Club S.r.l.,UC Sampdoria,1:1,domestic_league
2604237,IT1,2015,27. Matchday,2016-02-28,862,252,1,0,10.0,15.0,Rolando Maran,Gian Piero Gasperini,Marcantonio Bentegodi,8000.0,Michael Fabbri,https://www.transfermarkt.co.uk/chievo-verona_genoa-cfc/index/spielbericht/2604237,4-3-3 Attacking,3-4-1-2,Chievo Verona,Genoa Cricket and Football Club,1:0,domestic_league
2726661,IT1,2016,19. Matchday,2017-01-08,6574,416,0,0,16.0,9.0,Eusebio Di Francesco,Siniša Mihajlović,Mapei Stadium - Città del Tricolore,11805.0,Massimiliano Irrati,https://www.transfermarkt.co.uk/us-sassuolo_torino-fc/index/spielbericht/2726661,4-3-3 Attacking,4-3-3 Attacking,US Sassuolo,Torino Calcio,0:0,domestic_league
2897297,IT1,2017,20. Matchday,2018-01-05,862,410,1,1,13.0,11.0,Rolando Maran,Massimo Oddo,Marcantonio Bentegodi,7000.0,Daniele Chiffi,https://www.transfermarkt.co.uk/chievo-verona_udinese-calcio/index/spielbericht/2897297,4-3-1-2,3-5-2 flat,Chievo Verona,Udinese Calcio,1:1,domestic_league
2359267,IT1,2013,7. Matchday,2013-10-05,862,800,0,1,17.0,11.0,Giuseppe Sannino,Stefano Colantuono,Marcantonio Bentegodi,6000.0,Daniele Doveri,https://www.transfermarkt.co.uk/chievo-verona_atalanta-bc/index/spielbericht/2359267,4-4-2 double 6,4-4-1-1,Chievo Verona,Atalanta Bergamasca Calcio S.p.a.,0:1,domestic_league
2359516,IT1,2013,32. Matchday,2014-04-05,862,276,0,1,16.0,9.0,Eugenio Corini,Andrea Mandorlini,Marcantonio Bentegodi,15000.0,Paolo Tagliavento,https://www.transfermarkt.co.uk/chievo-verona_hellas-verona/index/spielbericht/2359516,4-3-1-2,4-3-3 Attacking,Chievo Verona,Verona Hellas Football Club,0:1,domestic_league
2604055,IT1,2015,9. Matchday,2015-10-25,862,6195,0,1,11.0,2.0,Rolando Maran,Maurizio Sarri,Marcantonio Bentegodi,12000.0,Davide Massa,https://www.transfermarkt.co.uk/chievo-verona_ssc-napoli/index/spielbericht/2604055,4-3-2-1,4-3-3 Attacking,Chievo Verona,Società Sportiva Calcio Napoli,0:1,domestic_league
2611214,CIT,2015,Third Round,2015-08-17,862,380,0,1,,,Rolando Maran,Vincenzo Torrente,Marcantonio Bentegodi,13329.0,Piero Giacomelli,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2611214,4-4-2,4-3-3 Attacking,Chievo Verona,US Salernitana 1919,0:1,domestic_cup
2726766,IT1,2016,30. Matchday,2017-04-02,862,4083,1,2,11.0,18.0,Rolando Maran,Davide Nicola,Marcantonio Bentegodi,8500.0,Gianpaolo Calvarese,https://www.transfermarkt.co.uk/chievo-verona_fc-crotone/index/spielbericht/2726766,4-3-1-2,4-4-2 double 6,Chievo Verona,FC Crotone,1:2,domestic_league
2735694,CIT,2016,Second Round,2016-08-07,4171,380,2,4,,,Marco Baroni,Giuseppe Sannino,Ciro Vigorito,6855.0,Aleandro Di Paolo,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2735694,4-4-2,4-4-2,Benevento Calcio,US Salernitana 1919,2:4,domestic_cup
2897543,IT1,2017,38. Matchday,2018-05-20,6574,12,0,1,11.0,3.0,Giuseppe Iachini,Eusebio Di Francesco,Mapei Stadium - Città del Tricolore,12589.0,Eugenio Abbattista,https://www.transfermarkt.co.uk/us-sassuolo_as-roma/index/spielbericht/2897543,3-5-2 flat,4-3-3 Attacking,US Sassuolo,Associazione Sportiva Roma,0:1,domestic_league
2604035,IT1,2015,7. Matchday,2015-10-03,862,276,1,1,7.0,18.0,Rolando Maran,Andrea Mandorlini,Marcantonio Bentegodi,18000.0,Daniele Doveri,https://www.transfermarkt.co.uk/chievo-verona_hellas-verona/index/spielbericht/2604035,4-3-1-2,4-3-3 Attacking,Chievo Verona,Verona Hellas Football Club,1:1,domestic_league
2726682,IT1,2016,21. Matchday,2017-01-22,749,410,1,0,17.0,12.0,Giovanni Martusciello,Luigi Delneri,Carlo Castellani,7164.0,Carmine Russo,https://www.transfermarkt.co.uk/fc-empoli_udinese-calcio/index/spielbericht/2726682,4-3-1-2,4-3-3 Attacking,Empoli Football Club S.r.l.,Udinese Calcio,1:0,domestic_league
2251341,IT1,2012,8. Matchday,2012-10-21,130,1038,2,1,11.0,8.0,Roberto Donadoni,Ciro Ferrara,Ennio Tardini,14603.0,Sebastiano Peruzzo,https://www.transfermarkt.co.uk/parma-fc_uc-sampdoria/index/spielbericht/2251341,,,Parma Calcio 1913,UC Sampdoria,2:1,domestic_league
2251503,IT1,2012,26. Matchday,2013-02-24,130,1627,1,2,11.0,7.0,Roberto Donadoni,Rolando Maran,Ennio Tardini,10960.0,Piero Giacomelli,https://www.transfermarkt.co.uk/parma-fc_calcio-catania/index/spielbericht/2251503,,,Parma Calcio 1913,Catania FC,1:2,domestic_league
2383732,CIT,2013,Fourth Round,2013-12-03,2331,8970,2,1,,,Massimo Rastelli,Roberto Stellone,Stadio Partenio-Adriano Lombardi,3500.0,Dino Tommasi,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2383732,3-5-2 flat,4-3-1-2,,Frosinone Calcio,2:1,domestic_cup
2358316,CIT,2013,Second Round,2013-08-11,1386,4102,1,0,,,Gianluca Atzori,Fabio Brini,Oreste Granillo,2855.0,Daniele Chiffi,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2358316,3-5-2 flat,4-4-2 double 6,,AC Carpi,1:0,domestic_cup
2351294,CIT,2013,First Round,2013-08-04,4172,31872,1,0,,,Dino Pagliari,Sauro Trillini,Arena Garibaldi - Romeo Anconetani,2000.0,Cristian Brasi,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2351294,4-4-2 double 6,4-3-3 Attacking,,,1:0,domestic_cup
2361150,CIT,2013,Third Round,2013-08-17,5587,4361,4,5,,,Piero Braglia,Stefano Sottili,Romeo Menti,2828.0,Gianpaolo Calvarese,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2361150,3-5-2 flat,4-4-2 Diamond,,,4:5,domestic_cup
2599295,CIT,2015,First Round,2015-08-02,2721,44884,2,0,,,Giuseppe Scienza,Mauro Zironelli,Giuseppe Moccagatta,1784.0,Pierantonio Perotti,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2599295,4-3-3 Attacking,4-4-2,,,2:0,domestic_cup
2599297,CIT,2015,First Round,2015-08-02,9439,5615,5,1,,,Michele Serena,Marco Alessandrini,Lino Turina,450.0,Luca Massimi,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2599297,4-3-3 Attacking,4-3-1-2,,,5:1,domestic_cup
2358320,CIT,2013,Second Round,2013-08-11,332,4103,5,4,,,Roberto Alberti,Michele Marcolini,San Nicola,2498.0,Diego Roca,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2358320,3-5-2 flat,5-3-2,,,5:4,domestic_cup
2599291,CIT,2015,First Round,2015-08-02,4172,26883,4,0,,,Giancarlo Favarin,Gabriel Raimondi,Cetilar® Arena,1200.0,Stefano Giovani,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2599291,4-4-2,4-3-3 Attacking,,,4:0,domestic_cup
2894297,CIT,2017,First Round,2017-07-30,4330,1253,2,0,,,Francesco Moriero,Giovanni Lopez,Riviera delle Palme,2956.0,Daniele Viotti,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2894297,4-2-3-1,3-4-3,,,2:0,domestic_cup
2983260,CIT,2017,Quarter-Finals,2017-12-26,398,430,1,0,,,Simone Inzaghi,Stefano Pioli,Olimpico di Roma,21000.0,Antonio Damato,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2983260,3-5-2 flat,3-5-2 flat,Società Sportiva Lazio S.p.A.,Associazione Calcio Fiorentina,1:0,domestic_cup
3080983,IT1,2018,6. Matchday,2018-09-26,12,8970,4,0,10.0,19.0,Eusebio Di Francesco,Moreno Longo,Olimpico di Roma,34380.0,Marco Di Bello,https://www.transfermarkt.co.uk/as-roma_frosinone-calcio/index/spielbericht/3080983,4-2-3-1,5-3-2,Associazione Sportiva Roma,Frosinone Calcio,4:0,domestic_league
3081060,IT1,2018,10. Matchday,2018-10-28,2722,8970,0,3,14.0,19.0,Leonardo Semplici,Moreno Longo,Paolo Mazza,13676.0,Daniele Chiffi,https://www.transfermarkt.co.uk/spal_frosinone-calcio/index/spielbericht/3081060,3-5-2 flat,3-4-3,SPAL,Frosinone Calcio,0:3,domestic_league
3081214,IT1,2018,19. Matchday,2018-12-29,252,430,0,0,14.0,10.0,Cesare Prandelli,Stefano Pioli,Luigi Ferraris,21270.0,Davide Massa,https://www.transfermarkt.co.uk/genoa-cfc_acf-fiorentina/index/spielbericht/3081214,3-5-2 flat,4-3-3 Attacking,Genoa Cricket and Football Club,Associazione Calcio Fiorentina,0:0,domestic_league
3081227,IT1,2018,20. Matchday,2019-01-21,252,5,0,2,14.0,4.0,Cesare Prandelli,Gennaro Gattuso,Luigi Ferraris,19794.0,Daniele Orsato,https://www.transfermarkt.co.uk/genoa-cfc_ac-milan/index/spielbericht/3081227,4-4-2 double 6,4-3-3 Attacking,Genoa Cricket and Football Club,Associazione Calcio Milan,0:2,domestic_league
3081306,IT1,2018,28. Matchday,2019-03-17,5,46,2,3,4.0,3.0,Gennaro Gattuso,Luciano Spalletti,Giuseppe Meazza,77749.0,Marco Guida,https://www.transfermarkt.co.uk/ac-milan_inter-milan/index/spielbericht/3081306,4-3-3 Attacking,4-3-3 Attacking,Associazione Calcio Milan,Football Club Internazionale Milano S.p.A.,2:3,domestic_league
3081309,IT1,2018,28. Matchday,2019-03-16,2722,12,2,1,15.0,6.0,Leonardo Semplici,Claudio Ranieri,Paolo Mazza,15089.0,Gianluca Rocchi,https://www.transfermarkt.co.uk/spal_as-roma/index/spielbericht/3081309,3-5-2 flat,4-4-2 double 6,SPAL,Associazione Sportiva Roma,2:1,domestic_league
3081411,IT1,2018,38. Matchday,2019-05-26,1390,410,1,2,15.0,12.0,Rolando Maran,Igor Tudor,Unipol Domus,15378.0,Manuel Volpi,https://www.transfermarkt.co.uk/cagliari-calcio_udinese-calcio/index/spielbericht/3081411,4-3-1-2,3-5-2 flat,Cagliari Calcio,Udinese Calcio,1:2,domestic_league
3092288,CIT,2018,Fourth Round,2018-12-04,1038,2722,2,1,,,Marco Giampaolo,Leonardo Semplici,Luigi Ferraris,2462.0,Aleandro Di Paolo,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3092288,4-3-1-2,3-5-2 flat,UC Sampdoria,SPAL,2:1,domestic_cup
3147778,CIT,2018,Quarter-Finals,2019-01-30,800,506,3,0,,,Gian Piero Gasperini,Massimiliano Allegri,Gewiss Stadium,18438.0,Fabrizio Pasqua,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3147778,3-5-2,4-3-3 Attacking,Atalanta Bergamasca Calcio S.p.a.,Juventus Football Club,3:0,domestic_cup
3229298,IT1,2019,14. Matchday,2019-11-30,430,1005,0,1,14.0,15.0,Vincenzo Montella,Fabio Liverani,Artemio Franchi,33912.0,Marco Piccinini,https://www.transfermarkt.co.uk/acf-fiorentina_us-lecce/index/spielbericht/3229298,3-5-2 flat,4-3-1-2,Associazione Calcio Fiorentina,Unione Sportiva Lecce,0:1,domestic_league
